Order Date,Brand,shoe,Sale Price,Retail Price,Release Date,Shoe Size,Buyer Region,Order year,Order month,Order day,Release year,Release month,Release day,average_sale_price,shoe_premium,annual_high,mark_up,log_shoe_premium
2017-09-01, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,570,220,2017-02-25,14.0,Michigan,2017,9,1,2017,2,25,361.27220573689414,0.6421463897131552,899.0,350,-0.44293897992504017
2017-09-01, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,525,220,2017-02-25,8.0,New York,2017,9,1,2017,2,25,361.27220573689414,0.6421463897131552,899.0,305,-0.44293897992504017
2017-09-01, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,658,220,2017-02-25,11.0,California,2017,9,1,2017,2,25,361.27220573689414,0.6421463897131552,899.0,438,-0.44293897992504017
2017-09-01, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,650,220,2017-02-25,11.0,North Carolina,2017,9,1,2017,2,25,361.27220573689414,0.6421463897131552,899.0,430,-0.44293897992504017
2017-09-01, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,610,220,2017-02-25,10.0,New Jersey,2017,9,1,2017,2,25,361.27220573689414,0.6421463897131552,899.0,390,-0.44293897992504017
2017-09-01, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,589,220,2017-02-25,9.0,New York,2017,9,1,2017,2,25,361.27220573689414,0.6421463897131552,899.0,369,-0.44293897992504017
2017-09-01, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,850,220,2017-02-25,5.5,Michigan,2017,9,1,2017,2,25,361.27220573689414,0.6421463897131552,899.0,630,-0.44293897992504017
2017-09-01, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,546,220,2017-02-25,9.0,Florida,2017,9,1,2017,2,25,361.27220573689414,0.6421463897131552,899.0,326,-0.44293897992504017
2017-09-01, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,586,220,2017-02-25,9.5,Oregon,2017,9,1,2017,2,25,361.27220573689414,0.6421463897131552,899.0,366,-0.44293897992504017
2017-09-01, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,640,220,2017-02-25,14.0,California,2017,9,1,2017,2,25,361.27220573689414,0.6421463897131552,899.0,420,-0.44293897992504017
2017-09-02, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,572,220,2017-02-25,9.0,Florida,2017,9,2,2017,2,25,361.27220573689414,0.6421463897131552,899.0,352,-0.44293897992504017
2017-09-02, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,580,220,2017-02-25,9.0,Virginia,2017,9,2,2017,2,25,361.27220573689414,0.6421463897131552,899.0,360,-0.44293897992504017
2017-09-02, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,590,220,2017-02-25,14.0,Wisconsin,2017,9,2,2017,2,25,361.27220573689414,0.6421463897131552,899.0,370,-0.44293897992504017
2017-09-02, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,625,220,2017-02-25,10.0,Texas,2017,9,2,2017,2,25,361.27220573689414,0.6421463897131552,899.0,405,-0.44293897992504017
2017-09-02, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,595,220,2017-02-25,9.0,New Jersey,2017,9,2,2017,2,25,361.27220573689414,0.6421463897131552,899.0,375,-0.44293897992504017
2017-09-02, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,589,220,2017-02-25,9.0,Wisconsin,2017,9,2,2017,2,25,361.27220573689414,0.6421463897131552,899.0,369,-0.44293897992504017
2017-09-02, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,635,220,2017-02-25,11.0,Colorado,2017,9,2,2017,2,25,361.27220573689414,0.6421463897131552,899.0,415,-0.44293897992504017
2017-09-03, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,585,220,2017-02-25,9.0,Pennsylvania,2017,9,3,2017,2,25,361.27220573689414,0.6421463897131552,899.0,365,-0.44293897992504017
2017-09-03, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,650,220,2017-02-25,13.0,Alabama,2017,9,3,2017,2,25,361.27220573689414,0.6421463897131552,899.0,430,-0.44293897992504017
2017-09-03, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,563,220,2017-02-25,8.0,New York,2017,9,3,2017,2,25,361.27220573689414,0.6421463897131552,899.0,343,-0.44293897992504017
2017-09-03, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,695,220,2017-02-25,5.0,New York,2017,9,3,2017,2,25,361.27220573689414,0.6421463897131552,899.0,475,-0.44293897992504017
2017-09-03, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,595,220,2017-02-25,8.5,Texas,2017,9,3,2017,2,25,361.27220573689414,0.6421463897131552,899.0,375,-0.44293897992504017
2017-09-04, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,630,220,2017-02-25,10.5,Massachusetts,2017,9,4,2017,2,25,361.27220573689414,0.6421463897131552,899.0,410,-0.44293897992504017
2017-09-04, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,650,220,2017-02-25,12.0,Alabama,2017,9,4,2017,2,25,361.27220573689414,0.6421463897131552,899.0,430,-0.44293897992504017
2017-09-04, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,605,220,2017-02-25,9.5,Washington,2017,9,4,2017,2,25,361.27220573689414,0.6421463897131552,899.0,385,-0.44293897992504017
2017-09-04, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,575,220,2017-02-25,8.5,Georgia,2017,9,4,2017,2,25,361.27220573689414,0.6421463897131552,899.0,355,-0.44293897992504017
2017-09-04, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,659,220,2017-02-25,11.0,Ohio,2017,9,4,2017,2,25,361.27220573689414,0.6421463897131552,899.0,439,-0.44293897992504017
2017-09-04, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,594,220,2017-02-25,14.0,California,2017,9,4,2017,2,25,361.27220573689414,0.6421463897131552,899.0,374,-0.44293897992504017
2017-09-04, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,625,220,2017-02-25,9.5,Colorado,2017,9,4,2017,2,25,361.27220573689414,0.6421463897131552,899.0,405,-0.44293897992504017
2017-09-04, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,530,220,2017-02-25,8.0,California,2017,9,4,2017,2,25,361.27220573689414,0.6421463897131552,899.0,310,-0.44293897992504017
2017-09-05, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,655,220,2017-02-25,11.0,California,2017,9,5,2017,2,25,361.27220573689414,0.6421463897131552,899.0,435,-0.44293897992504017
2017-09-05, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,575,220,2017-02-25,9.0,Alabama,2017,9,5,2017,2,25,361.27220573689414,0.6421463897131552,899.0,355,-0.44293897992504017
2017-09-05, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,580,220,2017-02-25,9.0,Nebraska,2017,9,5,2017,2,25,361.27220573689414,0.6421463897131552,899.0,360,-0.44293897992504017
2017-09-05, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,600,220,2017-02-25,10.5,Texas,2017,9,5,2017,2,25,361.27220573689414,0.6421463897131552,899.0,380,-0.44293897992504017
2017-09-05, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,665,220,2017-02-25,11.5,Oklahoma,2017,9,5,2017,2,25,361.27220573689414,0.6421463897131552,899.0,445,-0.44293897992504017
2017-09-05, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,623,220,2017-02-25,10.5,Texas,2017,9,5,2017,2,25,361.27220573689414,0.6421463897131552,899.0,403,-0.44293897992504017
2017-09-05, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,583,220,2017-02-25,9.0,New York,2017,9,5,2017,2,25,361.27220573689414,0.6421463897131552,899.0,363,-0.44293897992504017
2017-09-05, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,652,220,2017-02-25,11.5,California,2017,9,5,2017,2,25,361.27220573689414,0.6421463897131552,899.0,432,-0.44293897992504017
2017-09-06, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,640,220,2017-02-25,6.5,Massachusetts,2017,9,6,2017,2,25,361.27220573689414,0.6421463897131552,899.0,420,-0.44293897992504017
2017-09-06, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,667,220,2017-02-25,12.0,Ohio,2017,9,6,2017,2,25,361.27220573689414,0.6421463897131552,899.0,447,-0.44293897992504017
2017-09-06, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,749,220,2017-02-25,12.5,Texas,2017,9,6,2017,2,25,361.27220573689414,0.6421463897131552,899.0,529,-0.44293897992504017
2017-09-06, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,655,220,2017-02-25,11.5,California,2017,9,6,2017,2,25,361.27220573689414,0.6421463897131552,899.0,435,-0.44293897992504017
2017-09-06, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,645,220,2017-02-25,11.0,Wisconsin,2017,9,6,2017,2,25,361.27220573689414,0.6421463897131552,899.0,425,-0.44293897992504017
2017-09-06, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,600,220,2017-02-25,10.0,California,2017,9,6,2017,2,25,361.27220573689414,0.6421463897131552,899.0,380,-0.44293897992504017
2017-09-06, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,545,220,2017-02-25,8.0,Missouri,2017,9,6,2017,2,25,361.27220573689414,0.6421463897131552,899.0,325,-0.44293897992504017
2017-09-07, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,660,220,2017-02-25,11.0,Michigan,2017,9,7,2017,2,25,361.27220573689414,0.6421463897131552,899.0,440,-0.44293897992504017
2017-09-07, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,579,220,2017-02-25,7.5,New York,2017,9,7,2017,2,25,361.27220573689414,0.6421463897131552,899.0,359,-0.44293897992504017
2017-09-07, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,615,220,2017-02-25,10.5,New York,2017,9,7,2017,2,25,361.27220573689414,0.6421463897131552,899.0,395,-0.44293897992504017
2017-09-07, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,575,220,2017-02-25,7.0,Massachusetts,2017,9,7,2017,2,25,361.27220573689414,0.6421463897131552,899.0,355,-0.44293897992504017
2017-09-08, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,564,220,2017-02-25,7.0,New York,2017,9,8,2017,2,25,361.27220573689414,0.6421463897131552,899.0,344,-0.44293897992504017
2017-09-08, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,670,220,2017-02-25,12.0,Wisconsin,2017,9,8,2017,2,25,361.27220573689414,0.6421463897131552,899.0,450,-0.44293897992504017
2017-09-08, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,645,220,2017-02-25,11.5,Connecticut,2017,9,8,2017,2,25,361.27220573689414,0.6421463897131552,899.0,425,-0.44293897992504017
2017-09-08, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,666,220,2017-02-25,12.0,California,2017,9,8,2017,2,25,361.27220573689414,0.6421463897131552,899.0,446,-0.44293897992504017
2017-09-08, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,645,220,2017-02-25,11.5,South Carolina,2017,9,8,2017,2,25,361.27220573689414,0.6421463897131552,899.0,425,-0.44293897992504017
2017-09-08, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,580,220,2017-02-25,8.5,Maine,2017,9,8,2017,2,25,361.27220573689414,0.6421463897131552,899.0,360,-0.44293897992504017
2017-09-08, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,600,220,2017-02-25,10.0,New York,2017,9,8,2017,2,25,361.27220573689414,0.6421463897131552,899.0,380,-0.44293897992504017
2017-09-09, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,608,220,2017-02-25,8.5,Pennsylvania,2017,9,9,2017,2,25,361.27220573689414,0.6421463897131552,899.0,388,-0.44293897992504017
2017-09-09, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,567,220,2017-02-25,8.0,California,2017,9,9,2017,2,25,361.27220573689414,0.6421463897131552,899.0,347,-0.44293897992504017
2017-09-09, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,580,220,2017-02-25,14.0,Florida,2017,9,9,2017,2,25,361.27220573689414,0.6421463897131552,899.0,360,-0.44293897992504017
2017-09-09, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,587,220,2017-02-25,9.0,Alabama,2017,9,9,2017,2,25,361.27220573689414,0.6421463897131552,899.0,367,-0.44293897992504017
2017-09-09, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,580,220,2017-02-25,9.0,Illinois,2017,9,9,2017,2,25,361.27220573689414,0.6421463897131552,899.0,360,-0.44293897992504017
2017-09-10, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,635,220,2017-02-25,12.0,South Carolina,2017,9,10,2017,2,25,361.27220573689414,0.6421463897131552,899.0,415,-0.44293897992504017
2017-09-10, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,625,220,2017-02-25,10.0,Nevada,2017,9,10,2017,2,25,361.27220573689414,0.6421463897131552,899.0,405,-0.44293897992504017
2017-09-10, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,665,220,2017-02-25,12.0,California,2017,9,10,2017,2,25,361.27220573689414,0.6421463897131552,899.0,445,-0.44293897992504017
2017-09-10, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,579,220,2017-02-25,14.0,Florida,2017,9,10,2017,2,25,361.27220573689414,0.6421463897131552,899.0,359,-0.44293897992504017
2017-09-10, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,620,220,2017-02-25,9.5,Oregon,2017,9,10,2017,2,25,361.27220573689414,0.6421463897131552,899.0,400,-0.44293897992504017
2017-09-11, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,630,220,2017-02-25,10.5,Ohio,2017,9,11,2017,2,25,361.27220573689414,0.6421463897131552,899.0,410,-0.44293897992504017
2017-09-11, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,622,220,2017-02-25,11.0,Virginia,2017,9,11,2017,2,25,361.27220573689414,0.6421463897131552,899.0,402,-0.44293897992504017
2017-09-11, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,580,220,2017-02-25,7.5,New York,2017,9,11,2017,2,25,361.27220573689414,0.6421463897131552,899.0,360,-0.44293897992504017
2017-09-11, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,650,220,2017-02-25,10.5,Colorado,2017,9,11,2017,2,25,361.27220573689414,0.6421463897131552,899.0,430,-0.44293897992504017
2017-09-11, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,628,220,2017-02-25,9.5,New York,2017,9,11,2017,2,25,361.27220573689414,0.6421463897131552,899.0,408,-0.44293897992504017
2017-09-11, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,567,220,2017-02-25,9.0,Massachusetts,2017,9,11,2017,2,25,361.27220573689414,0.6421463897131552,899.0,347,-0.44293897992504017
2017-09-12, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,565,220,2017-02-25,9.0,California,2017,9,12,2017,2,25,361.27220573689414,0.6421463897131552,899.0,345,-0.44293897992504017
2017-09-12, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,675,220,2017-02-25,11.5,Pennsylvania,2017,9,12,2017,2,25,361.27220573689414,0.6421463897131552,899.0,455,-0.44293897992504017
2017-09-12, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,745,220,2017-02-25,13.5,New York,2017,9,12,2017,2,25,361.27220573689414,0.6421463897131552,899.0,525,-0.44293897992504017
2017-09-12, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,745,220,2017-02-25,12.5,Ohio,2017,9,12,2017,2,25,361.27220573689414,0.6421463897131552,899.0,525,-0.44293897992504017
2017-09-12, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,567,220,2017-02-25,9.0,Ohio,2017,9,12,2017,2,25,361.27220573689414,0.6421463897131552,899.0,347,-0.44293897992504017
2017-09-12, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,631,220,2017-02-25,11.0,Texas,2017,9,12,2017,2,25,361.27220573689414,0.6421463897131552,899.0,411,-0.44293897992504017
2017-09-12, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,630,220,2017-02-25,11.0,New York,2017,9,12,2017,2,25,361.27220573689414,0.6421463897131552,899.0,410,-0.44293897992504017
2017-09-12, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,630,220,2017-02-25,10.0,Michigan,2017,9,12,2017,2,25,361.27220573689414,0.6421463897131552,899.0,410,-0.44293897992504017
2017-09-12, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,610,220,2017-02-25,8.5,Ohio,2017,9,12,2017,2,25,361.27220573689414,0.6421463897131552,899.0,390,-0.44293897992504017
2017-09-13, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,606,220,2017-02-25,9.5,New York,2017,9,13,2017,2,25,361.27220573689414,0.6421463897131552,899.0,386,-0.44293897992504017
2017-09-13, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,624,220,2017-02-25,9.5,Connecticut,2017,9,13,2017,2,25,361.27220573689414,0.6421463897131552,899.0,404,-0.44293897992504017
2017-09-13, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,691,220,2017-02-25,6.0,Oregon,2017,9,13,2017,2,25,361.27220573689414,0.6421463897131552,899.0,471,-0.44293897992504017
2017-09-13, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,619,220,2017-02-25,8.5,Connecticut,2017,9,13,2017,2,25,361.27220573689414,0.6421463897131552,899.0,399,-0.44293897992504017
2017-09-13, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,785,220,2017-02-25,12.5,Oregon,2017,9,13,2017,2,25,361.27220573689414,0.6421463897131552,899.0,565,-0.44293897992504017
2017-09-13, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,599,220,2017-02-25,7.0,New York,2017,9,13,2017,2,25,361.27220573689414,0.6421463897131552,899.0,379,-0.44293897992504017
2017-09-13, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,625,220,2017-02-25,10.5,Ohio,2017,9,13,2017,2,25,361.27220573689414,0.6421463897131552,899.0,405,-0.44293897992504017
2017-09-13, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,620,220,2017-02-25,10.0,Washington,2017,9,13,2017,2,25,361.27220573689414,0.6421463897131552,899.0,400,-0.44293897992504017
2017-09-14, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,626,220,2017-02-25,9.5,Texas,2017,9,14,2017,2,25,361.27220573689414,0.6421463897131552,899.0,406,-0.44293897992504017
2017-09-14, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,635,220,2017-02-25,13.0,New Jersey,2017,9,14,2017,2,25,361.27220573689414,0.6421463897131552,899.0,415,-0.44293897992504017
2017-09-14, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,570,220,2017-02-25,14.0,New York,2017,9,14,2017,2,25,361.27220573689414,0.6421463897131552,899.0,350,-0.44293897992504017
2017-09-14, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,599,220,2017-02-25,7.0,California,2017,9,14,2017,2,25,361.27220573689414,0.6421463897131552,899.0,379,-0.44293897992504017
2017-09-14, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,608,220,2017-02-25,10.0,Ohio,2017,9,14,2017,2,25,361.27220573689414,0.6421463897131552,899.0,388,-0.44293897992504017
2017-09-14, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,570,220,2017-02-25,8.0,California,2017,9,14,2017,2,25,361.27220573689414,0.6421463897131552,899.0,350,-0.44293897992504017
2017-09-14, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,569,220,2017-02-25,8.0,Washington,2017,9,14,2017,2,25,361.27220573689414,0.6421463897131552,899.0,349,-0.44293897992504017
2017-09-14, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,625,220,2017-02-25,11.0,Texas,2017,9,14,2017,2,25,361.27220573689414,0.6421463897131552,899.0,405,-0.44293897992504017
2017-09-15, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,567,220,2017-02-25,9.0,California,2017,9,15,2017,2,25,361.27220573689414,0.6421463897131552,899.0,347,-0.44293897992504017
2017-09-15, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,679,220,2017-02-25,13.0,Missouri,2017,9,15,2017,2,25,361.27220573689414,0.6421463897131552,899.0,459,-0.44293897992504017
2017-09-15, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,603,220,2017-02-25,9.5,New York,2017,9,15,2017,2,25,361.27220573689414,0.6421463897131552,899.0,383,-0.44293897992504017
2017-09-15, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,620,220,2017-02-25,12.0,Connecticut,2017,9,15,2017,2,25,361.27220573689414,0.6421463897131552,899.0,400,-0.44293897992504017
2017-09-15, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,635,220,2017-02-25,6.5,New York,2017,9,15,2017,2,25,361.27220573689414,0.6421463897131552,899.0,415,-0.44293897992504017
2017-09-15, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,625,220,2017-02-25,10.5,New Jersey,2017,9,15,2017,2,25,361.27220573689414,0.6421463897131552,899.0,405,-0.44293897992504017
2017-09-15, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,701,220,2017-02-25,5.0,Massachusetts,2017,9,15,2017,2,25,361.27220573689414,0.6421463897131552,899.0,481,-0.44293897992504017
2017-09-15, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,618,220,2017-02-25,8.5,California,2017,9,15,2017,2,25,361.27220573689414,0.6421463897131552,899.0,398,-0.44293897992504017
2017-09-16, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,594,220,2017-02-25,9.0,Arizona,2017,9,16,2017,2,25,361.27220573689414,0.6421463897131552,899.0,374,-0.44293897992504017
2017-09-16, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,550,220,2017-02-25,8.0,California,2017,9,16,2017,2,25,361.27220573689414,0.6421463897131552,899.0,330,-0.44293897992504017
2017-09-16, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,719,220,2017-02-25,5.0,Illinois,2017,9,16,2017,2,25,361.27220573689414,0.6421463897131552,899.0,499,-0.44293897992504017
2017-09-16, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,634,220,2017-02-25,11.0,California,2017,9,16,2017,2,25,361.27220573689414,0.6421463897131552,899.0,414,-0.44293897992504017
2017-09-17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,610,220,2017-02-25,9.5,Florida,2017,9,17,2017,2,25,361.27220573689414,0.6421463897131552,899.0,390,-0.44293897992504017
2017-09-17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,575,220,2017-02-25,9.0,New York,2017,9,17,2017,2,25,361.27220573689414,0.6421463897131552,899.0,355,-0.44293897992504017
2017-09-17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,594,220,2017-02-25,9.0,Ohio,2017,9,17,2017,2,25,361.27220573689414,0.6421463897131552,899.0,374,-0.44293897992504017
2017-09-17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,625,220,2017-02-25,10.5,California,2017,9,17,2017,2,25,361.27220573689414,0.6421463897131552,899.0,405,-0.44293897992504017
2017-09-18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,624,220,2017-02-25,7.0,Florida,2017,9,18,2017,2,25,361.27220573689414,0.6421463897131552,899.0,404,-0.44293897992504017
2017-09-18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,605,220,2017-02-25,10.0,Texas,2017,9,18,2017,2,25,361.27220573689414,0.6421463897131552,899.0,385,-0.44293897992504017
2017-09-18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,602,220,2017-02-25,11.0,Florida,2017,9,18,2017,2,25,361.27220573689414,0.6421463897131552,899.0,382,-0.44293897992504017
2017-09-18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,599,220,2017-02-25,9.0,California,2017,9,18,2017,2,25,361.27220573689414,0.6421463897131552,899.0,379,-0.44293897992504017
2017-09-18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,627,220,2017-02-25,13.0,Michigan,2017,9,18,2017,2,25,361.27220573689414,0.6421463897131552,899.0,407,-0.44293897992504017
2017-09-18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,650,220,2017-02-25,11.0,California,2017,9,18,2017,2,25,361.27220573689414,0.6421463897131552,899.0,430,-0.44293897992504017
2017-09-18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,600,220,2017-02-25,9.5,Arizona,2017,9,18,2017,2,25,361.27220573689414,0.6421463897131552,899.0,380,-0.44293897992504017
2017-09-18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,630,220,2017-02-25,11.5,Indiana,2017,9,18,2017,2,25,361.27220573689414,0.6421463897131552,899.0,410,-0.44293897992504017
2017-09-19, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,575,220,2017-02-25,7.5,Texas,2017,9,19,2017,2,25,361.27220573689414,0.6421463897131552,899.0,355,-0.44293897992504017
2017-09-19, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,611,220,2017-02-25,9.5,New York,2017,9,19,2017,2,25,361.27220573689414,0.6421463897131552,899.0,391,-0.44293897992504017
2017-09-19, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,610,220,2017-02-25,10.5,Texas,2017,9,19,2017,2,25,361.27220573689414,0.6421463897131552,899.0,390,-0.44293897992504017
2017-09-19, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,633,220,2017-02-25,11.0,Kentucky,2017,9,19,2017,2,25,361.27220573689414,0.6421463897131552,899.0,413,-0.44293897992504017
2017-09-19, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,640,220,2017-02-25,11.0,New York,2017,9,19,2017,2,25,361.27220573689414,0.6421463897131552,899.0,420,-0.44293897992504017
2017-09-20, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,560,220,2017-02-25,8.0,Texas,2017,9,20,2017,2,25,361.27220573689414,0.6421463897131552,899.0,340,-0.44293897992504017
2017-09-20, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,625,220,2017-02-25,10.5,New York,2017,9,20,2017,2,25,361.27220573689414,0.6421463897131552,899.0,405,-0.44293897992504017
2017-09-20, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,565,220,2017-02-25,8.0,California,2017,9,20,2017,2,25,361.27220573689414,0.6421463897131552,899.0,345,-0.44293897992504017
2017-09-20, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,629,220,2017-02-25,10.0,Georgia,2017,9,20,2017,2,25,361.27220573689414,0.6421463897131552,899.0,409,-0.44293897992504017
2017-09-20, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,590,220,2017-02-25,14.0,Texas,2017,9,20,2017,2,25,361.27220573689414,0.6421463897131552,899.0,370,-0.44293897992504017
2017-09-20, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,590,220,2017-02-25,9.0,California,2017,9,20,2017,2,25,361.27220573689414,0.6421463897131552,899.0,370,-0.44293897992504017
2017-09-20, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,627,220,2017-02-25,13.0,Illinois,2017,9,20,2017,2,25,361.27220573689414,0.6421463897131552,899.0,407,-0.44293897992504017
